id_fait,annee,code_departement,id_indicateur,nombre_faits,taux_pour_mille,population,nombre_logements
8374,2022,22,16,417,0.684,609598,376517
8375,2022,23,16,70,0.606,115529,89016
8376,2022,24,16,390,0.937,416325,264136
8377,2022,25,16,560,1.021,548662,288184
8378,2022,26,16,1195,2.292,521432,282419
8379,2022,27,16,997,1.658,601305,300922
8380,2022,28,16,507,1.171,432950,219670
8381,2022,29,16,1121,1.208,927912,556255
8382,2022,2A,16,301,1.813,166045,124954
8383,2022,2B,16,221,1.193,185231,136722
8384,2022,30,16,1463,1.915,764010,441086
8385,2022,31,16,2624,1.802,1456261,769604
8386,2022,32,16,157,0.815,192649,112806
8387,2022,33,16,3537,2.112,1674980,913452
8388,2022,34,16,2659,2.184,1217331,760879
8389,2022,35,16,1549,1.396,1109232,575321
8390,2022,36,16,284,1.310,216809,139055
8391,2022,37,16,811,1.316,616326,333159
8392,2022,38,16,2761,2.138,1291380,673024
8393,2022,39,16,283,1.095,258405,151865
8394,2022,40,16,441,1.029,428427,270194
8395,2022,41,16,807,2.453,328953,186408
8396,2022,42,16,1300,1.684,772041,405452
8397,2022,43,16,184,0.806,228161,145236
8398,2022,44,16,4461,3.028,1473156,787187
8399,2022,45,16,835,1.215,687063,353544
8400,2022,46,16,142,0.809,175620,120797
8401,2022,47,16,337,1.014,332226,189189
8402,2022,48,16,42,0.549,76503,62006
8403,2022,49,16,1369,1.653,828151,406488
8404,2022,50,16,406,0.817,496815,302441
8405,2022,51,16,1142,2.024,564107,300919
8406,2022,52,16,214,1.260,169865,100716
8407,2022,53,16,228,0.746,305437,159714
8408,2022,54,16,801,1.093,732898,384639
8409,2022,55,16,289,1.599,180745,100190
8410,2022,56,16,726,0.935,776103,481682
8411,2022,57,16,993,0.945,1050721,531542
8412,2022,58,16,353,1.745,202299,141381
8413,2022,59,16,6160,2.354,2616909,1251657
8414,2022,60,16,2257,2.717,830725,382118
8415,2022,61,16,270,0.978,276144,165115
8416,2022,62,16,1731,1.185,1460184,727951
8417,2022,63,16,890,1.340,664385,397923
8418,2022,64,16,1002,1.433,699473,421756
8419,2022,65,16,189,0.817,231453,165621
8420,2022,66,16,1216,2.467,492964,362350
8421,2022,67,16,782,0.676,1156963,581630
8422,2022,68,16,507,0.660,767800,389445
8423,2022,69,16,6152,3.224,1907982,964037
8424,2022,70,16,220,0.940,233920,129449
8425,2022,71,16,659,1.200,549136,314053
8426,2022,72,16,702,1.240,566129,296419
8427,2022,73,16,459,1.031,445288,358886
8428,2022,74,16,1195,1.407,849583,540705
8429,2022,75,16,6353,3.006,2113705,1396753
8430,2022,76,16,2186,1.735,1260205,657851
8431,2022,77,16,3696,2.545,1452399,641376
8432,2022,78,16,2945,2.002,1470778,661312
8433,2022,79,16,472,1.257,375415,197430
8434,2022,80,16,972,1.719,565540,307149
8435,2022,81,16,293,0.740,396168,218036
8436,2022,82,16,272,1.027,264924,135891
8437,2022,83,16,2537,2.289,1108364,743682
8438,2022,84,16,1180,2.075,568702,314424
8439,2022,85,16,779,1.103,706343,441153
8440,2022,86,16,594,1.354,438688,245247
8441,2022,87,16,297,0.797,372438,222826
8442,2022,88,16,447,1.246,358700,215468
8443,2022,89,16,769,2.303,333896,198598
8444,2022,90,16,76,0.543,140082,73620
8445,2022,91,16,3687,2.784,1324546,587710
8446,2022,92,16,4506,2.735,1647435,824372
8447,2022,93,16,5780,3.437,1681725,705282
8448,2022,94,16,4145,2.920,1419531,662168
8449,2022,95,16,4694,3.694,1270845,529926
8450,2023,01,16,1196,1.782,671289,329783
8451,2023,02,16,1147,2.182,525558,268381
8452,2023,03,16,286,0.854,334715,209666
8453,2023,04,16,212,1.268,167179,131551
8454,2023,05,16,167,1.179,141677,139877
8455,2023,06,16,2636,2.365,1114579,788916
8456,2023,07,16,492,1.476,333229,209963
8457,2023,08,16,389,1.456,267204,143973
8458,2023,09,16,140,0.901,155339,111352
8459,2023,10,16,502,1.614,311076,167657
8460,2023,11,16,702,1.858,377773,268987
8461,2023,12,16,160,0.572,279736,184954
8462,2023,13,16,10799,5.217,2069811,1066675
8463,2023,14,16,838,1.189,704605,429997
8464,2023,15,16,55,0.381,144399,102634
8465,2023,16,16,457,1.300,351603,200757
8466,2023,17,16,1512,2.263,668160,451118
8467,2023,18,16,383,1.279,299496,179274
8468,2023,19,16,131,0.546,240120,156356
8469,2023,21,16,606,1.127,537577,297329
8470,2023,22,16,446,0.732,609598,376517
8471,2023,23,16,70,0.606,115529,89016
8472,2023,24,16,387,0.930,416325,264136
8473,2023,25,16,500,0.911,548662,288184
8474,2023,26,16,1506,2.888,521432,282419
8475,2023,27,16,959,1.595,601305,300922
8476,2023,28,16,764,1.765,432950,219670
8477,2023,29,16,1133,1.221,927912,556255
8478,2023,2A,16,346,2.084,166045,124954
8479,2023,2B,16,232,1.252,185231,136722
8480,2023,30,16,1551,2.030,764010,441086
8481,2023,31,16,3009,2.066,1456261,769604
8482,2023,32,16,196,1.017,192649,112806
8483,2023,33,16,3815,2.278,1674980,913452
8484,2023,34,16,2907,2.388,1217331,760879
8485,2023,35,16,1824,1.644,1109232,575321
8486,2023,36,16,350,1.614,216809,139055
8487,2023,37,16,939,1.524,616326,333159
8488,2023,38,16,3366,2.607,1291380,673024
8489,2023,39,16,268,1.037,258405,151865
8490,2023,40,16,625,1.459,428427,270194
8491,2023,41,16,959,2.915,328953,186408
8492,2023,42,16,1503,1.947,772041,405452
8493,2023,43,16,211,0.925,228161,145236
8494,2023,44,16,5104,3.465,1473156,787187
8495,2023,45,16,938,1.365,687063,353544
8496,2023,46,16,144,0.820,175620,120797
8497,2023,47,16,487,1.466,332226,189189
8498,2023,48,16,43,0.562,76503,62006
8499,2023,49,16,1264,1.526,828151,406488
8500,2023,50,16,477,0.960,496815,302441
8501,2023,51,16,1371,2.430,564107,300919
8502,2023,52,16,258,1.519,169865,100716
8503,2023,53,16,196,0.642,305437,159714
8504,2023,54,16,876,1.195,732898,384639
8505,2023,55,16,262,1.450,180745,100190
8506,2023,56,16,892,1.149,776103,481682
8507,2023,57,16,1074,1.022,1050721,531542
8508,2023,58,16,337,1.666,202299,141381
8509,2023,59,16,7245,2.769,2616909,1251657
8510,2023,60,16,2282,2.747,830725,382118
8511,2023,61,16,300,1.086,276144,165115
8512,2023,62,16,1997,1.368,1460184,727951
8513,2023,63,16,1177,1.772,664385,397923
8514,2023,64,16,1007,1.440,699473,421756
8515,2023,65,16,202,0.873,231453,165621
8516,2023,66,16,1137,2.306,492964,362350
8517,2023,67,16,768,0.664,1156963,581630
8518,2023,68,16,538,0.701,767800,389445
8519,2023,69,16,6323,3.314,1907982,964037
8520,2023,70,16,247,1.056,233920,129449
8521,2023,71,16,680,1.238,549136,314053
8522,2023,72,16,795,1.404,566129,296419
8523,2023,73,16,428,0.961,445288,358886
8524,2023,74,16,1492,1.756,849583,540705
8525,2023,75,16,5228,2.473,2113705,1396753
8526,2023,76,16,2220,1.762,1260205,657851
8527,2023,77,16,3495,2.406,1452399,641376
8528,2023,78,16,3184,2.165,1470778,661312
8529,2023,79,16,506,1.348,375415,197430
8530,2023,80,16,969,1.713,565540,307149
8531,2023,81,16,290,0.732,396168,218036
8532,2023,82,16,283,1.068,264924,135891
8533,2023,83,16,2551,2.302,1108364,743682
8534,2023,84,16,1240,2.180,568702,314424
8535,2023,85,16,907,1.284,706343,441153
8536,2023,86,16,557,1.270,438688,245247
8537,2023,87,16,371,0.996,372438,222826
8538,2023,88,16,370,1.032,358700,215468
8539,2023,89,16,876,2.624,333896,198598
8540,2023,90,16,73,0.521,140082,73620
8541,2023,91,16,3942,2.976,1324546,587710
8542,2023,92,16,4218,2.560,1647435,824372
8543,2023,93,16,5547,3.298,1681725,705282
8544,2023,94,16,4198,2.957,1419531,662168
8545,2023,95,16,4388,3.453,1270845,529926
8546,2024,01,16,1203,1.792,671289,329783
8547,2024,02,16,1210,2.302,525558,268381
8548,2024,03,16,268,0.801,334715,209666
8549,2024,04,16,215,1.286,167179,131551
8550,2024,05,16,167,1.179,141677,139877
8551,2024,06,16,2578,2.313,1114579,788916
8552,2024,07,16,436,1.308,333229,209963
8553,2024,08,16,383,1.433,267204,143973
8554,2024,09,16,137,0.882,155339,111352
8555,2024,10,16,449,1.443,311076,167657
8556,2024,11,16,743,1.967,377773,268987
8557,2024,12,16,183,0.654,279736,184954
8558,2024,13,16,10189,4.923,2069811,1066675
8559,2024,14,16,834,1.184,704605,429997
8560,2024,15,16,65,0.450,144399,102634
8561,2024,16,16,419,1.192,351603,200757
8562,2024,17,16,1307,1.956,668160,451118
8563,2024,18,16,444,1.482,299496,179274
8564,2024,19,16,155,0.646,240120,156356
8565,2024,21,16,547,1.018,537577,297329
8566,2024,22,16,497,0.815,609598,376517
8567,2024,23,16,99,0.857,115529,89016
8568,2024,24,16,299,0.718,416325,264136
8569,2024,25,16,604,1.101,548662,288184
8570,2024,26,16,1430,2.742,521432,282419
8571,2024,27,16,985,1.638,601305,300922
8572,2024,28,16,645,1.490,432950,219670
8573,2024,29,16,1272,1.371,927912,556255
8574,2024,2A,16,326,1.963,166045,124954
8575,2024,2B,16,273,1.474,185231,136722
8576,2024,30,16,1522,1.992,764010,441086
8577,2024,31,16,2696,1.851,1456261,769604
8578,2024,32,16,194,1.007,192649,112806
8579,2024,33,16,3694,2.205,1674980,913452
8580,2024,34,16,2779,2.283,1217331,760879
8581,2024,35,16,1965,1.771,1109232,575321
8582,2024,36,16,347,1.600,216809,139055
8583,2024,37,16,970,1.574,616326,333159
8584,2024,38,16,3651,2.827,1291380,673024
8585,2024,39,16,254,0.983,258405,151865
8586,2024,40,16,502,1.172,428427,270194
8587,2024,41,16,817,2.484,328953,186408
8588,2024,42,16,1666,2.158,772041,405452
8589,2024,43,16,184,0.806,228161,145236
8590,2024,44,16,4352,2.954,1473156,787187
8591,2024,45,16,1041,1.515,687063,353544
8592,2024,46,16,129,0.735,175620,120797
8593,2024,47,16,380,1.144,332226,189189
8594,2024,48,16,35,0.457,76503,62006
8595,2024,49,16,1285,1.552,828151,406488
8596,2024,50,16,479,0.964,496815,302441
8597,2024,51,16,1447,2.565,564107,300919
8598,2024,52,16,262,1.542,169865,100716
8599,2024,53,16,192,0.629,305437,159714
8600,2024,54,16,826,1.127,732898,384639
8601,2024,55,16,252,1.394,180745,100190
8602,2024,56,16,1031,1.328,776103,481682
8603,2024,57,16,1055,1.004,1050721,531542
8604,2024,58,16,343,1.696,202299,141381
8605,2024,59,16,7905,3.021,2616909,1251657
8606,2024,60,16,2402,2.891,830725,382118
8607,2024,61,16,285,1.032,276144,165115
8608,2024,62,16,2294,1.571,1460184,727951
8609,2024,63,16,1327,1.997,664385,397923
8610,2024,64,16,913,1.305,699473,421756
8611,2024,65,16,231,0.998,231453,165621
8612,2024,66,16,1188,2.410,492964,362350
8613,2024,67,16,791,0.684,1156963,581630
8614,2024,68,16,532,0.693,767800,389445
8615,2024,69,16,5899,3.092,1907982,964037
8616,2024,70,16,248,1.060,233920,129449
8617,2024,71,16,618,1.125,549136,314053
8618,2024,72,16,724,1.279,566129,296419
8619,2024,73,16,560,1.258,445288,358886
8620,2024,74,16,1660,1.954,849583,540705
8621,2024,75,16,3937,1.863,2113705,1396753
8622,2024,76,16,2488,1.974,1260205,657851
8623,2024,77,16,3604,2.481,1452399,641376
8624,2024,78,16,3091,2.102,1470778,661312
8625,2024,79,16,443,1.180,375415,197430
8626,2024,80,16,983,1.738,565540,307149
8627,2024,81,16,275,0.694,396168,218036
8628,2024,82,16,293,1.106,264924,135891
8629,2024,83,16,2443,2.204,1108364,743682
8630,2024,84,16,1214,2.135,568702,314424
8631,2024,85,16,947,1.341,706343,441153
8632,2024,86,16,521,1.188,438688,245247
8633,2024,87,16,355,0.953,372438,222826
8634,2024,88,16,370,1.032,358700,215468
8635,2024,89,16,617,1.848,333896,198598
8636,2024,90,16,74,0.528,140082,73620
8637,2024,91,16,4215,3.182,1324546,587710
8638,2024,92,16,3858,2.342,1647435,824372
8639,2024,93,16,5524,3.285,1681725,705282
8640,2024,94,16,4046,2.850,1419531,662168
8641,2024,95,16,4282,3.369,1270845,529926
8642,2016,01,15,1448,2.268,638425,308491
8643,2016,02,15,1160,2.164,536136,264180
8644,2016,03,15,473,1.394,339384,206980
8645,2016,04,15,764,4.700,162565,126760
8646,2016,05,15,378,2.679,141107,134647
8647,2016,06,15,4388,4.049,1083704,761857
8648,2016,07,15,946,2.909,325157,201264
8649,2016,08,15,534,1.939,275371,142010
8650,2016,09,15,326,2.130,153067,108589
8651,2016,10,15,975,3.156,308910,163064
8652,2016,11,15,1700,4.619,368025,258453
8653,2016,12,15,362,1.299,278697,179901
8654,2016,13,15,15547,7.698,2019717,1009576
8655,2016,14,15,1736,2.503,693679,412038
8656,2016,15,15,221,1.514,145969,101070
8657,2016,16,15,1195,3.383,353288,196145
8658,2016,17,15,2184,3.401,642191,427696
8659,2016,18,15,528,1.719,307110,177873
8660,2016,19,15,328,1.358,241535,153380
8661,2016,21,15,1228,2.303,533213,285326
8662,2016,22,15,1232,2.057,598953,363788
8663,2016,23,15,104,0.870,119502,88330
8664,2016,24,15,624,1.504,414789,256942
8665,2016,25,15,1331,2.471,538549,277578
8666,2016,26,15,3123,6.148,508006,269062
8667,2016,27,15,1445,2.397,602825,292969
8668,2016,28,15,928,2.139,433929,213849
8669,2016,29,15,2268,2.497,908249,537671
8670,2016,2A,15,313,2.028,154303,116432
8671,2016,2B,15,234,1.328,176152,129422
8672,2016,30,15,3872,5.218,742006,419029
8673,2016,31,15,11387,8.446,1348183,703754
8674,2016,32,15,379,1.988,190664,109392
8675,2016,33,15,7218,4.607,1566679,843050
8676,2016,34,15,6347,5.605,1132481,707572
8677,2016,35,15,2724,2.590,1051779,538258
8678,2016,36,15,343,1.535,223505,138229
8679,2016,37,15,1471,2.426,606223,318933
8680,2016,38,15,6380,5.092,1252912,639743
8681,2016,39,15,444,1.704,260517,148337
8682,2016,40,15,1368,3.378,405010,252298
8683,2016,41,15,888,2.669,332769,182821
8684,2016,42,15,2467,3.238,761997,394202
8685,2016,43,15,345,1.518,227339,142111
8686,2016,44,15,10183,7.374,1380852,729714
8687,2016,45,15,1891,2.804,674330,341549
8688,2016,46,15,188,1.085,173347,117328
8689,2016,47,15,845,2.539,332833,184194
8690,2016,48,15,96,1.256,76422,60395
8691,2016,49,15,1979,2.440,810934,391283
8692,2016,50,15,568,1.140,498362,295248
8693,2016,51,15,1699,2.976,570883,292095
8694,2016,52,15,445,2.499,178084,100722
8695,2016,53,15,471,1.531,307688,155625
8696,2016,54,15,1433,1.953,733821,373165
8697,2016,55,15,328,1.735,189055,99550
8698,2016,56,15,1713,2.291,747548,459455
8699,2016,57,15,2646,2.531,1045271,510597
8700,2016,58,15,309,1.477,209161,141593
8701,2016,59,15,17255,6.627,2603723,1205062
8702,2016,60,15,3142,3.815,823542,369320
8703,2016,61,15,421,1.476,285308,164640
8704,2016,62,15,4912,3.340,1470725,708207
8705,2016,63,15,2011,3.091,650700,382695
8706,2016,64,15,2041,3.028,673986,400053
8707,2016,65,15,739,3.244,227829,160809
8708,2016,66,15,2393,5.045,474369,346847
8709,2016,67,15,1906,1.700,1121407,546387
8710,2016,68,15,1741,2.283,762743,373686
8711,2016,69,15,13226,7.204,1835903,904462
8712,2016,70,15,439,1.850,237242,126631
8713,2016,71,15,986,1.777,555023,309191
8714,2016,72,15,1535,2.705,567561,289447
8715,2016,73,15,1459,3.396,429681,341648
8716,2016,74,15,2407,3.003,801416,500698
8717,2016,75,15,17438,7.961,2190327,1374377
8718,2016,76,15,4884,3.889,1255755,634421
8719,2016,77,15,6257,4.477,1397665,604627
8720,2016,78,15,4168,2.911,1431808,629383
8721,2016,79,15,655,1.748,374743,192620
8722,2016,80,15,1584,2.766,572744,297094
8723,2016,81,15,1221,3.160,386448,209380
8724,2016,82,15,822,3.200,256897,130059
8725,2016,83,15,4740,4.489,1055821,707520
8726,2016,84,15,2942,5.263,559014,298637
8727,2016,85,15,1739,2.593,670597,417192
8728,2016,86,15,958,2.197,436069,237993
8729,2016,87,15,1017,2.712,374978,219170
8730,2016,88,15,686,1.856,369641,212925
8731,2016,89,15,822,2.414,340544,195822
8732,2016,90,15,357,2.478,144089,71929
8733,2016,91,15,4405,3.422,1287330,550895
8734,2016,92,15,6434,4.013,1603268,789809
8735,2016,93,15,13192,8.211,1606660,662466
8736,2016,94,15,6555,4.756,1378151,626297
8737,2016,95,15,6560,5.369,1221923,497749
8738,2017,01,15,1545,2.401,643350,313061
8739,2017,02,15,1298,2.428,534490,265548
8740,2017,03,15,443,1.311,337988,207725
8741,2017,04,15,616,3.758,163915,127940
8742,2017,05,15,357,2.527,141284,135493
8743,2017,06,15,3851,3.555,1083310,766748
8744,2017,07,15,778,2.389,325712,203015
8745,2017,08,15,432,1.579,273579,142452
8746,2017,09,15,241,1.574,153153,109392
8747,2017,10,15,745,2.403,310020,164453
8748,2017,11,15,1664,4.494,370260,261180
8749,2017,12,15,307,1.100,279206,181053
8750,2017,13,15,13972,6.903,2024162,1021226
8751,2017,14,15,1663,2.396,694002,416115
8752,2017,15,15,164,1.130,145143,101363
8753,2017,16,15,1096,3.111,352335,197059
8754,2017,17,15,2124,3.297,644303,431948
8755,2017,18,15,570,1.873,304256,178580
8756,2017,19,15,409,1.694,241464,154124
8757,2017,21,15,1348,2.525,533819,287831
8758,2017,22,15,1050,1.753,598814,366683
8759,2017,23,15,132,1.113,118638,88506
8760,2017,24,15,678,1.639,413606,258732
8761,2017,25,15,1244,2.308,539067,279578
8762,2017,26,15,2286,4.469,511553,272494
8763,2017,27,15,1308,2.173,601843,295109
8764,2017,28,15,751,1.733,433233,215350
8765,2017,29,15,1964,2.161,909028,542677
8766,2017,2A,15,235,1.494,157249,118848
8767,2017,2B,15,231,1.300,177689,130820
8768,2017,30,15,3375,4.535,744178,423840
8769,2017,31,15,11362,8.338,1362672,715532
8770,2017,32,15,370,1.936,191091,110358
8771,2017,33,15,8489,5.361,1583384,856616
8772,2017,34,15,6860,5.992,1144892,718743
8773,2017,35,15,2559,2.414,1060199,546440
8774,2017,36,15,415,1.867,222232,138634
8775,2017,37,15,1778,2.932,606511,321881
8776,2017,38,15,6278,4.988,1258722,646707
8777,2017,39,15,445,1.710,260188,149350
8778,2017,40,15,973,2.388,407444,255992
8779,2017,41,15,923,2.781,331915,183643
8780,2017,42,15,2494,3.269,762941,396655
8781,2017,43,15,358,1.575,227283,142989
8782,2017,44,15,11874,8.512,1394909,740924
8783,2017,45,15,1900,2.802,678105,344708
8784,2017,46,15,213,1.225,173828,118075
8785,2017,47,15,762,2.289,332842,185343
8786,2017,48,15,89,1.162,76601,60898
8787,2017,49,15,2052,2.522,813493,394578
8788,2017,50,15,563,1.133,496883,297133
8789,2017,51,15,1838,3.231,568895,294041
8790,2017,52,15,387,2.203,175640,100650
8791,2017,53,15,397,1.291,307445,156662
8792,2017,54,15,1637,2.232,733481,375755
8793,2017,55,15,290,1.549,187187,99736
8794,2017,56,15,1832,2.440,750863,464186
8795,2017,57,15,2503,2.399,1043522,514328
8796,2017,58,15,294,1.419,207182,141642
8797,2017,59,15,15477,5.943,2604361,1214497
8798,2017,60,15,3365,4.081,824503,372778
8799,2017,61,15,389,1.373,283372,164926
8800,2017,62,15,4406,3.001,1468018,713245
8801,2017,63,15,3212,4.913,653742,386425
8802,2017,64,15,2469,3.645,677309,404979
8803,2017,65,15,727,3.181,228530,161703
8804,2017,66,15,2677,5.642,474452,349914
8805,2017,67,15,2499,2.220,1125559,554075
8806,2017,68,15,1847,2.417,764030,376960
8807,2017,69,15,15921,8.637,1843319,914980
8808,2017,70,15,384,1.623,236659,127615
8809,2017,71,15,1036,1.871,553595,310391
8810,2017,72,15,1545,2.727,566506,291039
8811,2017,73,15,1451,3.365,431174,345226
8812,2017,74,15,2448,3.032,807360,508229
8813,2017,75,15,17088,7.812,2187526,1382779
8814,2017,76,15,6175,4.923,1254378,640334
8815,2017,77,15,6563,4.675,1403997,612076
8816,2017,78,15,3784,2.631,1438266,637200
8817,2017,79,15,716,1.913,374351,193971
8818,2017,80,15,1706,2.980,572443,299211
8819,2017,81,15,1290,3.326,387890,211038
8820,2017,82,15,958,3.708,258349,131300
8821,2017,83,15,3695,3.490,1058740,714503
8822,2017,84,15,2499,4.467,559479,301947
8823,2017,85,15,1512,2.239,675247,421680
8824,2017,86,15,883,2.021,436876,240200
8825,2017,87,15,931,2.486,374426,219980
8826,2017,88,15,898,2.442,367673,213629
8827,2017,89,15,576,1.703,338291,196697
8828,2017,90,15,341,2.391,142622,72211
8829,2017,91,15,4332,3.342,1296130,558684
8830,2017,92,15,5453,3.388,1609306,796181
8831,2017,93,15,13177,8.118,1623111,671680
8832,2017,94,15,6033,4.347,1387926,633207
8833,2017,95,15,7079,5.762,1228618,504100
8834,2018,01,15,1622,2.505,647634,317983
8835,2018,02,15,1818,3.409,533316,266641
8836,2018,03,15,492,1.459,337171,208375
8837,2018,04,15,640,3.901,164068,129062
8838,2018,05,15,230,1.635,140698,136581
8839,2018,06,15,4173,3.842,1086219,772317
8840,2018,07,15,737,2.257,326606,204906
8841,2018,08,15,421,1.549,271845,143015
8842,2018,09,15,300,1.960,153066,110222
8843,2018,10,15,650,2.097,310020,165502
8844,2018,11,15,1754,4.705,372806,263889
8845,2018,12,15,309,1.106,279274,182028
8846,2018,13,15,14966,7.357,2034357,1034043
8847,2018,14,15,1830,2.637,694056,419714
8848,2018,15,15,165,1.140,144765,101693
8849,2018,16,15,1098,3.121,351778,198242
8850,2018,17,15,1847,2.855,646932,436869
8851,2018,18,15,489,1.612,303408,179125
8852,2018,19,15,456,1.895,240583,154657
8853,2018,21,15,1343,2.519,533220,290523
8854,2018,22,15,1052,1.755,599584,369601
8855,2018,23,15,108,0.919,117503,88728
8856,2018,24,15,652,1.577,413418,260245
8857,2018,25,15,1060,1.958,541454,282056
8858,2018,26,15,1995,3.876,514732,275727
8859,2018,27,15,1101,1.835,599962,297286
8860,2018,28,15,679,1.572,431997,216684
8861,2018,29,15,2068,2.268,911735,545808
8862,2018,2A,15,193,1.223,157853,120567
8863,2018,2B,15,237,1.312,180701,132077
8864,2018,30,15,3845,5.158,745458,428087
8865,2018,31,15,12432,9.004,1380672,728249
8866,2018,32,15,265,1.385,191283,111171
